Date,Open,High,Low,Close,Volume,Adj Close
2013-06-20,55.00,55.00,54.20,54.25,25446000,51.74
2013-06-19,55.50,55.50,55.15,55.30,6063000,52.74
2013-06-18,55.15,55.40,54.85,55.40,8753000,52.84
2013-06-17,54.85,55.15,54.80,55.15,5318000,52.60
2013-06-14,55.15,55.15,54.70,54.80,18055000,52.26
2013-06-13,55.90,55.90,55.00,55.00,32934000,52.45
2013-06-11,56.55,56.65,56.25,56.35,4669000,53.74
2013-06-10,56.55,56.70,56.40,56.50,3484000,53.89
2013-06-07,55.95,56.15,55.90,56.05,9022000,53.46
2013-06-06,56.20,56.30,55.75,55.90,15031000,53.31
2013-06-05,56.55,56.75,56.35,56.60,3444000,53.98
2013-06-04,56.70,56.80,56.35,56.60,4226000,53.98
2013-06-03,56.45,56.75,56.25,56.70,6517000,54.08
2013-05-31,57.50,57.70,56.80,56.95,9214000,54.31
2013-05-30,57.40,57.45,56.85,56.95,8815000,54.31
2013-05-29,57.35,57.80,57.35,57.65,7975000,54.98
2013-05-28,57.40,57.45,57.15,57.15,2336000,54.51
2013-05-27,56.80,57.35,56.80,57.35,3272000,54.70
2013-05-24,57.00,57.20,56.60,56.85,6936000,54.22
2013-05-23,57.90,58.00,57.00,57.00,14810000,54.36
2013-05-22,58.65,58.70,58.20,58.25,7412000,55.55
2013-05-21,58.35,58.70,58.15,58.30,6975000,55.60
2013-05-20,58.30,58.50,58.10,58.30,7969000,55.60
2013-05-17,58.60,58.70,58.40,58.40,8629000,55.70
2013-05-16,58.50,58.90,58.40,58.70,32165000,55.98
2013-05-15,58.10,58.10,57.65,57.95,11694000,55.27
2013-05-14,58.00,58.25,57.75,57.90,10922000,55.22
2013-05-13,57.90,58.00,57.60,57.75,6682000,55.08
2013-05-10,58.10,58.15,57.85,57.90,9226000,55.22
2013-05-09,58.20,58.45,58.15,58.20,17766000,55.51
2013-05-08,57.20,58.10,57.20,57.85,21760000,55.17
2013-05-07,56.90,57.20,56.80,57.10,14245000,54.46
2013-05-06,57.00,57.15,56.90,56.90,8562000,54.27
2013-05-03,56.85,57.00,56.65,56.65,13199000,54.03
2013-05-02,56.35,56.65,56.35,56.55,15863000,53.93
2013-04-30,56.25,56.55,56.25,56.40,17572000,53.79
2013-04-29,55.90,56.00,55.75,55.80,8121000,53.22
2013-04-26,55.80,56.20,55.80,55.85,11099000,53.27
2013-04-25,55.45,55.75,55.40,55.65,11862000,53.07
2013-04-24,55.35,55.75,55.25,55.55,12412000,52.98
2013-04-23,55.40,55.40,54.95,55.10,3665000,52.55
2013-04-22,55.55,55.65,55.30,55.40,11400000,52.84
2013-04-19,54.25,55.50,54.25,55.45,22395000,52.88
2013-04-18,53.55,54.10,53.55,53.85,5550000,51.36
2013-04-17,54.00,54.10,53.85,53.90,4984000,51.41
2013-04-16,53.50,54.00,53.45,54.00,5129000,51.50
2013-04-15,54.25,54.35,53.75,53.90,4089000,51.41
2013-04-12,54.40,54.50,54.20,54.35,2285000,51.83
2013-04-11,53.95,54.40,53.95,54.35,9792000,51.83
2013-04-10,53.75,53.95,53.60,53.80,3102000,51.31
2013-04-09,54.00,54.05,53.60,53.70,7650000,51.21
2013-04-08,54.45,54.50,53.85,53.85,18495000,51.36
2013-04-03,55.10,55.15,54.90,55.00,2904000,52.45
2013-04-02,55.00,55.10,54.70,54.85,4921000,52.31
2013-04-01,55.10,55.20,54.95,55.00,3708000,52.45
2013-03-29,54.85,55.15,54.70,55.10,5839000,52.55
2013-03-28,54.70,54.75,54.40,54.55,3308000,52.03
2013-03-27,54.60,54.85,54.45,54.70,4517000,52.17
2013-03-26,54.55,54.60,54.45,54.55,1947000,52.03
2013-03-25,54.75,54.75,54.45,54.55,2632000,52.03
2013-03-22,54.20,54.35,54.15,54.15,8175000,51.64
2013-03-21,54.40,54.45,54.25,54.30,4887000,51.79
2013-03-20,54.35,54.55,54.15,54.25,8802000,51.74
2013-03-19,54.70,54.75,54.50,54.60,3353000,52.07
2013-03-18,55.00,55.00,54.30,54.50,13136000,51.98
2013-03-15,55.60,55.70,55.20,55.20,9494000,52.65
2013-03-14,55.50,55.60,55.35,55.60,12122000,53.03
2013-03-13,55.60,55.95,55.30,55.65,10171000,53.07
2013-03-12,55.90,56.00,55.55,55.55,7411000,52.98
2013-03-11,55.80,56.10,55.60,55.90,12049000,53.31
2013-03-08,55.60,55.90,55.60,55.80,12341000,53.22
2013-03-07,55.20,55.65,55.20,55.40,5949000,52.84
2013-03-06,55.70,55.75,55.20,55.45,4614000,52.88
2013-03-05,54.90,55.35,54.90,55.20,16066000,52.65
2013-03-04,55.40,55.45,54.70,54.75,8239000,52.22
2013-03-01,55.35,55.55,55.30,55.40,5718000,52.84
2013-02-27,55.05,55.20,54.95,55.20,4590000,52.65
2013-02-26,55.25,55.40,55.05,55.10,6705000,52.55
2013-02-25,55.80,55.80,55.55,55.70,10421000,53.12
2013-02-22,55.60,55.85,55.35,55.50,9109000,52.93
2013-02-21,55.90,56.05,55.70,55.70,9926000,53.12
2013-02-20,55.90,56.20,55.90,56.10,21767000,53.50
2013-02-19,55.60,55.75,55.55,55.65,16801000,53.07
2013-02-18,55.50,55.90,55.45,55.60,29717000,53.03
2013-02-06,55.20,55.50,55.20,55.40,29390000,52.84
2013-02-05,54.90,55.10,54.90,55.00,15971000,52.45
2013-02-04,54.85,55.40,54.85,55.20,30942000,52.65
2013-02-01,54.70,54.85,54.60,54.80,15002000,52.26
2013-01-31,54.50,54.60,54.30,54.60,12617000,52.07
2013-01-30,54.50,54.75,54.45,54.60,21644000,52.07
2013-01-29,53.95,54.50,53.95,54.50,21894000,51.98
2013-01-28,53.70,53.95,53.65,53.75,8687000,51.26
2013-01-25,53.65,53.70,53.20,53.50,8503000,51.02
2013-01-24,53.75,53.90,53.25,53.70,11312000,51.21
2013-01-23,54.20,54.30,53.90,54.00,7242000,51.50
2013-01-22,54.30,54.30,53.70,54.05,10492000,51.55
2013-01-21,53.95,54.05,53.55,53.90,4513000,51.41
2013-01-18,53.95,53.95,53.70,53.95,5395000,51.45
2013-01-17,53.90,54.20,53.20,53.30,10044000,50.83
2013-01-16,54.05,54.05,53.70,53.70,8107000,51.21
2013-01-15,54.20,54.45,53.90,54.00,6527000,51.50
2013-01-14,54.00,54.50,53.80,54.50,7239000,51.98
2013-01-11,54.70,54.80,54.35,54.45,11828000,51.93
2013-01-10,54.30,54.65,54.15,54.50,13931000,51.98
2013-01-09,53.75,54.30,53.75,54.10,7507000,51.60
2013-01-08,54.00,54.20,53.65,53.90,12496000,51.41
2013-01-07,54.55,54.55,53.90,54.25,8887000,51.74
2013-01-04,54.85,54.85,54.40,54.50,9813000,51.98
2013-01-03,54.90,55.05,54.65,54.85,28935000,52.31
2013-01-02,54.00,54.65,53.90,54.40,16411000,51.88
2012-12-28,53.70,53.95,53.65,53.80,19893000,51.31
2012-12-27,53.20,53.60,53.20,53.45,11003000,50.98
2012-12-26,53.60,53.75,53.40,53.50,18113000,51.02
2012-12-25,52.75,53.70,52.75,53.60,11546000,51.12
2012-12-24,52.90,53.05,52.65,52.70,4352000,50.26
2012-12-21,53.05,53.20,52.40,52.80,11650000,50.36
2012-12-20,53.35,53.50,53.05,53.05,7240000,50.59
2012-12-19,53.95,53.95,53.60,53.70,4649000,51.21
2012-12-18,53.75,53.75,53.40,53.55,6328000,51.07
2012-12-17,54.20,54.20,53.40,53.50,5505000,51.02
2012-12-14,54.60,54.60,54.20,54.20,9010000,51.69
2012-12-13,54.30,54.80,54.25,54.70,22265000,52.17
2012-12-12,53.80,54.30,53.80,54.10,18615000,51.60
2012-12-11,53.65,53.80,53.30,53.65,8894000,51.17
2012-12-10,53.90,54.05,53.50,53.70,9920000,51.21
2012-12-07,53.65,54.05,53.65,53.90,16301000,51.41
2012-12-06,53.75,53.75,53.45,53.60,11273000,51.12
2012-12-05,53.30,53.80,53.10,53.75,13528000,51.26
2012-12-04,53.05,53.45,53.05,53.45,10671000,50.98
2012-12-03,53.55,53.80,53.20,53.50,11179000,51.02
2012-11-30,53.10,53.70,53.00,53.55,29675000,51.07
2012-11-29,52.65,53.10,52.65,53.10,19789000,50.64
2012-11-28,52.40,52.50,52.20,52.45,4484000,50.02
2012-11-27,52.20,52.50,52.00,52.40,8500000,49.98
2012-11-26,51.80,52.30,51.80,52.20,13095000,49.78
2012-11-23,50.55,51.80,50.50,51.70,19136000,49.31
2012-11-22,50.30,50.35,50.10,50.20,7847000,47.88
2012-11-21,50.45,50.50,49.70,49.97,13299000,47.66
2012-11-20,50.70,50.70,50.25,50.35,4970000,48.02
2012-11-19,50.30,50.35,50.05,50.25,4335000,47.92
2012-11-16,49.95,50.35,49.78,49.94,13647000,47.63
2012-11-15,50.00,50.25,49.50,50.00,11819000,47.69
2012-11-14,49.95,50.25,49.82,50.15,7619000,47.83
2012-11-13,51.00,51.00,50.00,50.05,14801000,47.73
2012-11-12,51.30,51.30,50.85,50.90,7470000,48.54
2012-11-09,50.35,51.30,50.25,51.10,9987000,48.74
2012-11-08,50.60,50.75,50.50,50.75,9745000,48.40
2012-11-07,50.90,51.20,50.65,51.15,10977000,48.78
2012-11-06,50.65,50.95,50.40,50.90,9589000,48.54
2012-11-05,50.55,50.70,50.30,50.50,8105000,48.16
2012-11-02,50.70,50.70,50.50,50.70,7107000,48.35
2012-11-01,50.10,50.55,49.60,50.35,16319000,48.02
2012-10-31,50.70,50.70,50.20,50.40,6826000,48.07
2012-10-30,50.30,50.65,50.20,50.45,12662000,48.12
2012-10-29,49.99,50.20,49.87,50.00,15062000,47.69
2012-10-26,50.70,50.75,49.87,49.91,26318000,47.60
2012-10-25,50.95,50.95,50.45,50.50,19496000,48.16
2012-10-24,50.55,51.00,50.45,51.00,17927000,48.64
2012-10-23,52.90,53.10,52.65,52.90,30127000,48.69
2012-10-22,52.60,52.90,52.40,52.90,12980000,48.69
2012-10-19,53.60,53.60,53.05,53.25,16749000,49.01
2012-10-18,53.70,53.80,53.45,53.65,11611000,49.38
2012-10-17,53.90,53.90,53.30,53.40,16187000,49.15
2012-10-16,53.40,53.50,53.30,53.50,8023000,49.24
2012-10-15,53.05,53.25,53.00,53.25,10222000,49.01
2012-10-12,53.30,53.40,52.90,53.15,16226000,48.92
2012-10-11,53.70,53.70,53.20,53.30,30599000,49.06
2012-10-09,54.75,54.75,54.40,54.40,8447000,50.07
2012-10-08,55.00,55.05,54.55,54.65,9532000,50.30
2012-10-05,55.00,55.30,55.00,55.10,11676000,50.71
2012-10-04,55.00,55.10,54.50,55.05,8081000,50.67
2012-10-03,55.25,55.30,54.90,55.00,3624000,50.62
2012-10-02,55.10,55.35,54.95,55.25,6535000,50.85
2012-10-01,55.00,55.10,54.75,55.00,3994000,50.62
2012-09-28,55.25,55.35,54.80,55.15,4565000,50.76
2012-09-27,54.80,55.15,54.80,55.10,4795000,50.71
2012-09-26,54.90,55.15,54.75,54.90,5895000,50.53
2012-09-25,55.60,55.65,55.25,55.30,7739000,50.90
2012-09-24,55.30,55.70,54.95,55.50,15090000,51.08
2012-09-21,55.35,55.60,55.35,55.45,11646000,51.03
2012-09-20,55.55,55.65,55.10,55.25,12321000,50.85
2012-09-19,55.45,55.75,55.35,55.65,20608000,51.22
2012-09-18,55.50,55.60,55.25,55.40,17248000,50.99
2012-09-17,55.50,55.80,55.35,55.60,20106000,51.17
2012-09-14,54.80,55.60,54.80,55.50,35552000,51.08
2012-09-13,54.20,54.30,54.05,54.15,11460000,49.84
2012-09-12,53.75,54.15,53.75,54.05,21278000,49.75
2012-09-11,53.35,53.50,53.25,53.30,8173000,49.06
2012-09-10,52.95,53.35,52.90,53.35,8784000,49.10
2012-09-07,53.10,53.20,52.80,52.95,7640000,48.73
2012-09-06,52.30,52.50,51.90,52.15,5851000,48.00
2012-09-05,52.90,52.90,52.35,52.35,4907000,48.18
2012-09-04,53.15,53.30,53.00,53.05,7282000,48.83
2012-09-03,52.70,53.25,52.70,53.15,7126000,48.92
2012-08-31,52.50,52.85,52.45,52.75,2989000,48.55
2012-08-30,52.45,52.70,52.40,52.55,6933000,48.37
2012-08-29,52.40,52.80,52.40,52.70,2808000,48.50
2012-08-28,52.95,52.95,52.45,52.50,9088000,48.32
2012-08-27,53.45,53.55,53.00,53.20,7371000,48.96
2012-08-24,53.00,53.20,52.95,53.10,10993000,48.87
2012-08-23,53.20,53.50,53.15,53.30,8509000,49.06
2012-08-22,53.35,53.40,53.00,53.35,5548000,49.10
2012-08-21,52.95,53.80,52.95,53.40,27044000,49.15
2012-08-20,52.85,53.05,52.55,52.80,9847000,48.60
2012-08-17,53.35,53.35,52.95,52.95,5244000,48.73
2012-08-16,53.10,53.50,53.00,53.20,7910000,48.96
2012-08-15,53.20,53.40,52.95,53.05,11932000,48.83
2012-08-14,53.10,53.55,53.00,53.25,15980000,49.01
2012-08-13,53.00,53.25,52.95,53.00,15640000,48.78
2012-08-10,52.85,53.05,52.75,52.80,11268000,48.60
2012-08-09,52.10,52.90,52.10,52.85,21199000,48.64
2012-08-08,51.95,52.20,51.70,51.75,9520000,47.63
2012-08-07,51.60,51.65,51.40,51.60,4184000,47.49
2012-08-06,51.90,52.00,51.45,51.55,11008000,47.45
2012-08-03,50.75,50.90,50.55,50.90,5059000,46.85
2012-08-02,51.20,51.20,51.20,51.20,000,47.12
2012-08-01,50.90,51.30,50.80,51.20,6847000,47.12
2012-07-31,50.50,51.10,50.10,51.10,14740000,47.03
2012-07-30,50.00,50.55,50.00,50.25,10008000,46.25
2012-07-27,49.50,49.95,49.35,49.92,9714000,45.94
2012-07-26,49.33,49.33,48.78,48.94,8155000,45.04
2012-07-25,48.82,49.21,48.51,48.86,16555000,44.97
2012-07-24,49.20,49.20,48.89,49.12,22213000,45.21
2012-07-23,49.65,49.70,49.04,49.25,14827000,45.33
2012-07-20,50.15,50.25,49.95,50.15,5677000,46.16
2012-07-19,49.70,50.30,49.66,50.20,7648000,46.20
2012-07-18,49.80,49.80,49.18,49.20,8454000,45.28
2012-07-17,49.50,50.05,49.40,49.85,6736000,45.88
2012-07-16,49.75,49.80,49.25,49.50,6429000,45.56
2012-07-13,49.50,49.70,49.35,49.50,7907000,45.56
2012-07-12,50.45,50.50,49.55,49.65,15405000,45.70
2012-07-11,50.30,50.55,50.15,50.55,4153000,46.52
2012-07-10,50.95,51.00,50.30,50.40,8991000,46.39
2012-07-09,50.80,51.05,50.65,50.95,5857000,46.89
2012-07-06,51.45,51.55,50.95,51.00,10997000,46.94
2012-07-05,51.45,51.65,51.25,51.30,4976000,47.21
2012-07-04,51.45,51.75,51.25,51.40,9941000,47.31
2012-07-03,50.80,51.50,50.75,51.20,17058000,47.12
2012-07-02,50.50,50.70,50.30,50.60,9679000,46.57
2012-06-29,49.48,50.30,49.35,50.20,13592000,46.20
2012-06-28,49.70,49.75,49.43,49.53,10425000,45.59
2012-06-27,48.88,49.50,48.86,49.45,7491000,45.51
2012-06-26,49.00,49.10,48.85,48.99,15265000,45.09
2012-06-25,49.04,49.29,49.03,49.20,7075000,45.28
2012-06-22,49.20,49.62,49.20,49.56,6171000,45.61
2012-06-21,50.20,50.30,49.88,50.15,4578000,46.16
2012-06-20,50.15,50.45,50.15,50.45,9626000,46.43
2012-06-19,50.00,50.10,49.86,49.91,7256000,45.94
2012-06-18,50.40,50.50,50.00,50.20,9855000,46.20
2012-06-15,48.78,49.40,48.68,49.40,6146000,45.47
2012-06-14,48.71,49.00,48.63,48.78,3383000,44.90
2012-06-13,48.61,48.83,48.46,48.71,3959000,44.83
2012-06-12,48.10,48.61,48.10,48.61,5161000,44.74
2012-06-11,48.86,49.07,48.65,48.99,8304000,45.09
2012-06-08,48.57,48.60,47.90,48.00,12891000,44.18
2012-06-07,49.10,49.12,48.63,48.74,5956000,44.86
2012-06-06,48.40,48.72,48.22,48.63,5382000,44.76
2012-06-05,48.42,48.45,48.04,48.30,9679000,44.45
2012-06-04,48.20,48.20,47.45,47.68,37095000,43.88
2012-06-01,49.85,49.85,49.10,49.15,13848000,45.24
2012-05-31,49.55,50.15,49.24,50.15,13066000,46.16
2012-05-30,50.35,50.35,49.83,50.10,11710000,46.11
2012-05-29,49.60,50.80,49.60,50.70,17112000,46.66
2012-05-28,49.01,49.47,48.85,49.47,6176000,45.53
2012-05-25,49.45,49.45,48.95,49.01,13442000,45.11
2012-05-24,49.55,49.69,49.15,49.38,12493000,45.45
2012-05-23,49.90,49.90,49.39,49.49,23900000,45.55
2012-05-22,50.35,50.40,50.05,50.40,9337000,46.39
2012-05-21,49.95,50.05,49.74,49.95,14674000,45.97
2012-05-18,50.05,50.25,49.62,49.67,37781000,45.71
2012-05-17,50.25,50.85,50.25,50.80,7918000,46.75
2012-05-16,51.00,51.10,50.10,50.20,32930000,46.20
2012-05-15,50.90,51.20,50.55,51.20,21651000,47.12
2012-05-14,51.30,51.30,50.95,51.20,10173000,47.12
2012-05-11,51.60,51.60,51.05,51.15,29007000,47.08
2012-05-10,51.60,52.00,51.55,51.70,7112000,47.58
2012-05-09,51.65,51.85,51.35,51.70,22850000,47.58
2012-05-08,52.20,52.25,51.90,52.05,9160000,47.91
2012-05-07,52.45,52.45,51.85,52.05,21215000,47.91
2012-05-04,52.80,53.30,52.65,53.20,11411000,48.96
2012-05-03,53.25,53.25,52.95,53.10,5159000,48.87
2012-05-02,52.25,53.35,52.20,53.35,12109000,49.10
2012-04-30,52.10,52.10,51.65,52.05,12271000,47.91
2012-04-27,52.60,53.05,52.10,52.20,12918000,48.04
2012-04-26,52.80,52.85,52.20,52.30,5897000,48.14
2012-04-25,52.60,52.80,52.45,52.70,3243000,48.50
2012-04-24,52.25,52.65,52.05,52.40,6778000,48.23
2012-04-23,52.30,52.40,51.85,52.30,18529000,48.14
2012-04-20,52.90,52.95,52.30,52.35,15545000,48.18
2012-04-19,53.05,53.20,52.50,53.05,9667000,48.83
2012-04-18,53.50,53.50,52.95,53.00,11399000,48.78
2012-04-17,53.90,53.90,52.90,52.90,21745000,48.69
2012-04-16,53.45,53.80,53.45,53.80,5503000,49.52
2012-04-13,53.80,54.05,53.65,53.95,8512000,49.65
2012-04-12,53.05,53.40,52.85,53.35,9441000,49.10
2012-04-11,52.70,53.45,52.70,53.30,12270000,49.06
2012-04-10,53.55,53.60,52.90,53.10,6604000,48.87
2012-04-09,53.00,53.50,52.70,53.10,18796000,48.87
2012-04-06,53.60,53.85,53.40,53.75,15936000,49.47
2012-04-05,53.45,53.80,53.05,53.65,14598000,49.38
2012-04-03,54.85,54.90,54.10,54.25,9326000,49.93
2012-04-02,54.90,54.90,54.50,54.70,4397000,50.34
2012-03-30,54.50,54.90,54.20,54.90,8872000,50.53
2012-03-29,55.20,55.20,54.35,54.70,10305000,50.34
2012-03-28,55.45,55.85,55.20,55.45,12003000,51.03
2012-03-27,54.80,55.25,54.75,55.25,10088000,50.85
2012-03-26,55.00,55.25,54.45,54.55,9142000,50.21
2012-03-23,55.45,55.60,55.30,55.45,5413000,51.03
2012-03-22,54.95,55.75,54.95,55.60,12626000,51.17
2012-03-21,54.85,55.20,54.80,54.85,5796000,50.48
2012-03-20,55.35,55.35,54.70,54.85,6595000,50.48
2012-03-19,55.45,55.65,54.80,55.25,13373000,50.85
2012-03-16,55.50,55.70,55.40,55.40,8464000,50.99
2012-03-15,55.75,55.90,55.50,55.65,7310000,51.22
2012-03-14,56.05,56.20,55.75,55.90,23945000,51.45
2012-03-13,54.60,55.30,54.60,55.10,18480000,50.71
2012-03-12,55.00,55.00,54.35,54.35,8240000,50.02
2012-03-09,54.70,55.05,54.45,54.95,12903000,50.57
2012-03-08,54.40,54.90,54.15,54.70,15202000,50.34
2012-03-07,54.00,54.50,54.00,54.40,9378000,50.07
2012-03-06,54.90,55.05,54.10,54.60,16173000,50.25
2012-03-05,55.30,55.35,54.80,54.85,17858000,50.48
2012-03-02,56.00,56.10,55.55,55.60,9062000,51.17
2012-03-01,55.95,56.20,55.85,55.90,20057000,51.45
2012-02-29,55.25,56.00,55.25,56.00,27029000,51.54
2012-02-24,54.60,54.85,54.25,54.75,9112000,50.39
2012-02-23,54.55,54.75,54.40,54.60,7416000,50.25
2012-02-22,54.30,55.10,54.20,54.85,17110000,50.48
2012-02-21,54.50,54.75,54.00,54.50,15207000,50.16
2012-02-20,54.80,55.05,54.50,54.70,31783000,50.34
2012-02-17,54.80,55.20,54.35,54.75,35406000,50.39
2012-02-16,54.65,54.85,54.20,54.25,22817000,49.93
2012-02-15,54.30,55.00,54.20,54.90,41530000,50.53
2012-02-14,54.05,54.25,53.60,54.00,23386000,49.70
2012-02-13,54.00,54.35,53.75,54.20,26848000,49.88
2012-02-10,54.25,54.55,53.95,53.95,28567000,49.65
2012-02-09,54.05,54.40,53.90,54.40,36059000,50.07
2012-02-08,53.50,54.45,53.50,54.45,38882000,50.11
2012-02-07,53.30,53.60,53.05,53.30,19800000,49.06
2012-02-06,53.50,53.50,53.15,53.20,18139000,48.96
2012-02-03,52.95,53.05,52.75,53.05,35646000,48.83
2012-02-02,52.70,52.95,52.50,52.90,20343000,48.69
2012-02-01,52.20,52.50,52.00,52.30,24052000,48.14
2012-01-31,52.00,52.40,51.75,51.95,20563000,47.81
2012-01-30,51.40,52.30,51.40,51.80,34168000,47.68
2012-01-18,50.55,50.75,50.30,50.40,12458000,46.39
2012-01-17,50.35,50.60,50.10,50.55,15752000,46.52
2012-01-16,51.05,51.10,49.75,50.05,28841000,46.06
2012-01-13,51.15,51.25,50.75,50.85,39074000,46.80
2012-01-12,50.70,50.85,50.50,50.75,18769000,46.71
2012-01-11,50.70,50.80,50.60,50.65,13513000,46.62
2012-01-10,50.20,50.70,50.20,50.70,29176000,46.66
2012-01-09,49.90,49.95,49.63,49.81,11268000,45.84
2012-01-06,50.10,50.25,49.85,50.00,25566000,46.02
2011-12-30,50.00,50.15,49.59,49.81,19549000,45.84
2011-12-29,49.50,49.72,49.22,49.61,13612000,45.66
2011-12-28,49.75,49.87,49.52,49.57,13425000,45.62
2011-12-27,49.85,50.00,49.62,49.85,15588000,45.88
2011-12-26,50.00,50.05,49.80,49.95,11418000,45.97
2011-12-23,49.89,50.25,49.79,50.00,28380000,46.02
2011-12-22,49.27,49.32,48.99,49.16,17201000,45.25
2011-12-21,48.55,49.30,48.55,49.28,31847000,45.36
2011-12-20,47.05,47.27,46.91,47.00,7898000,43.26
2011-12-19,47.40,47.40,46.61,46.74,25713000,43.02
2011-12-16,47.65,47.81,47.45,47.70,15112000,43.90
2011-12-15,48.01,48.01,47.50,47.50,21801000,43.72
2011-12-14,48.54,48.60,48.17,48.59,5870000,44.72
2011-12-13,48.37,48.78,48.17,48.55,9870000,44.68
2011-12-12,48.94,49.09,48.63,48.80,12144000,44.91
2011-12-09,48.00,48.63,48.00,48.24,18092000,44.40
2011-12-08,49.01,49.01,48.40,48.86,14734000,44.97
2011-12-07,49.00,49.33,49.00,49.20,14997000,45.28
2011-12-06,49.50,49.50,48.67,48.69,14612000,44.81
2011-12-05,49.82,49.82,49.20,49.66,9390000,45.71
2011-12-02,50.10,50.25,49.60,49.82,10966000,45.85
2011-12-01,49.60,50.60,49.60,50.30,49918000,46.29
2011-11-30,48.50,48.53,47.75,48.08,13446000,44.25
2011-11-29,48.75,48.75,48.20,48.72,13469000,44.84
2011-11-28,48.08,48.30,47.85,48.29,17081000,44.44
2011-11-25,48.24,48.46,47.05,47.44,31659000,43.66
2011-11-24,47.80,48.03,47.28,47.86,38557000,44.05
2011-11-23,48.80,48.86,47.70,47.85,55687000,44.04
2011-11-22,49.23,49.47,48.83,49.02,37087000,45.12
2011-11-21,49.90,49.90,49.12,49.23,46335000,45.31
2011-11-18,50.70,50.80,50.25,50.30,39809000,46.29
2011-11-17,50.90,51.35,50.50,51.35,16426000,47.26
2011-11-16,52.15,52.30,51.10,51.20,17998000,47.12
2011-11-15,52.05,52.10,51.75,51.85,6766000,47.72
2011-11-14,51.75,52.25,51.75,52.15,22833000,48.00
2011-11-11,50.65,51.05,50.50,50.90,15820000,46.85
2011-11-10,51.25,51.25,50.20,50.55,59615000,46.52
2011-11-09,52.50,52.60,52.10,52.20,9908000,48.04
2011-11-08,52.40,52.85,52.15,52.15,13091000,48.00
2011-11-07,52.30,52.55,52.15,52.40,5836000,48.23
2011-11-04,52.20,52.60,52.10,52.30,19693000,48.14
2011-11-03,52.00,52.00,51.45,51.45,29311000,47.35
2011-11-02,51.60,52.50,51.45,52.40,23399000,48.23
2011-11-01,52.20,52.85,51.85,52.55,10900000,48.37
2011-10-31,52.80,52.95,52.10,52.20,16851000,48.04
2011-10-28,53.40,53.45,52.35,52.40,36334000,48.23
2011-10-27,52.15,52.30,51.75,52.25,23196000,48.09
2011-10-26,51.60,52.15,51.30,52.15,23788000,48.00
2011-10-25,53.65,53.70,53.45,53.60,23472000,47.54
2011-10-24,52.45,53.60,52.45,53.60,24485000,47.54
2011-10-21,51.80,51.95,51.55,51.95,16975000,46.07
2011-10-20,52.55,52.65,51.75,51.75,19120000,45.90
2011-10-19,52.60,52.75,52.30,52.35,12284000,46.43
2011-10-18,52.50,52.70,52.20,52.55,18672000,46.61
2011-10-17,53.10,53.45,52.80,53.10,12148000,47.09
2011-10-14,52.60,52.90,52.45,52.45,9806000,46.52
2011-10-13,53.20,53.20,52.65,52.80,12002000,46.83
2011-10-12,52.85,53.10,52.50,52.85,10317000,46.87
2011-10-11,52.75,53.00,52.70,53.00,24500000,47.00
2011-10-07,51.80,52.15,51.50,51.55,18294000,45.72
2011-10-06,51.15,51.55,51.00,51.25,20965000,45.45
2011-10-05,50.90,50.95,50.20,50.25,13657000,44.57
2011-10-04,49.90,50.75,49.50,50.75,19399000,45.01
2011-10-03,50.75,51.00,50.15,50.30,26685000,44.61
2011-09-30,51.45,51.90,51.25,51.65,11737000,45.81
2011-09-29,50.65,51.75,50.60,51.60,14042000,45.76
2011-09-28,51.20,51.30,50.90,51.15,18576000,45.36
2011-09-27,50.50,51.15,50.50,51.10,29748000,45.32
2011-09-26,50.25,50.30,49.30,49.32,41894000,43.74
2011-09-23,50.50,50.85,49.93,50.35,63857000,44.65
2011-09-22,52.60,52.60,51.85,52.10,29864000,46.21
2011-09-21,53.40,53.95,53.00,53.60,9706000,47.54
2011-09-20,53.35,53.70,52.50,53.40,18324000,47.36
2011-09-19,53.85,53.85,53.05,53.20,17194000,47.18
2011-09-16,53.50,54.15,53.50,54.10,32417000,47.98
2011-09-15,52.70,53.05,52.30,52.85,25913000,46.87
2011-09-14,53.15,53.20,51.30,51.60,40264000,45.76
2011-09-13,53.60,53.75,52.55,52.65,26458000,46.69
2011-09-09,53.55,54.75,53.55,54.15,21102000,48.02
2011-09-08,54.00,54.15,53.45,53.70,14938000,47.63
2011-09-07,53.35,53.60,52.90,53.55,15636000,47.49
2011-09-06,53.30,53.35,52.30,52.55,25583000,46.61
2011-09-05,53.95,53.95,53.40,53.60,20801000,47.54
2011-09-02,55.15,55.30,54.65,55.15,13630000,48.91
2011-09-01,55.05,56.10,55.05,55.15,35830000,48.91
2011-08-31,54.10,54.60,53.90,54.55,17688000,48.38
2011-08-30,54.00,54.40,53.85,54.20,16818000,48.07
2011-08-29,53.10,54.10,53.10,53.80,21332000,47.71
2011-08-26,52.80,53.25,52.60,53.05,19281000,47.05
2011-08-25,53.20,53.30,52.35,52.35,16359000,46.43
2011-08-24,53.40,53.40,52.10,52.60,25898000,46.65
2011-08-23,52.10,53.35,51.75,53.30,25707000,47.27
2011-08-22,51.30,52.45,51.05,51.50,36755000,45.67
2011-08-19,51.80,51.90,51.10,51.10,46076000,45.32
2011-08-18,53.40,53.45,52.65,52.95,29503000,46.96
2011-08-17,54.35,54.50,53.80,53.95,16417000,47.85
